task,state,attack,epsilon,epsilon_label,sigma,auc,tpr_at_1pct,auc_sparse,tpr_at_1pct_sparse,n_records,single_feature,n_features_joint
ACSTravelTime,ME,single,0.5,0.5,9.689610525210778,0.5251246875,0.01375,0.6570247933884297,0.18181818181818182,4000,AGEP,16
ACSTravelTime,ME,joint,0.5,0.5,9.689610525210778,0.550782875,0.017,0.5624790272410218,0.02330097087378641,4000,AGEP,16
ACSTravelTime,ME,single,1.0,1.0,4.844805262605389,0.5614623125,0.012,0.5190311418685121,0.058823529411764705,4000,AGEP,16
ACSTravelTime,ME,joint,1.0,1.0,4.844805262605389,0.593902125,0.0185,0.6065047300772817,0.030643513789581207,4000,AGEP,16
ACSTravelTime,ME,single,2.0,2.0,2.4224026313026945,0.624744875,0.0305,0.715,0.2,4000,AGEP,16
ACSTravelTime,ME,joint,2.0,2.0,2.4224026313026945,0.7052537500000001,0.03625,0.7274494602321548,0.04743083003952569,4000,AGEP,16
ACSTravelTime,ME,single,5.0,5.0,0.9689610525210778,0.7610624374999999,0.10225,0.8642659279778394,0.42105263157894735,4000,AGEP,16
ACSTravelTime,ME,joint,5.0,5.0,0.9689610525210778,0.9002889999999999,0.28925,0.9234886178236421,0.39436619718309857,4000,AGEP,16
ACSTravelTime,ME,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,ME,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,MD,single,0.1,0.1,48.44805262605389,0.5042566875,0.00825,0.35600907029478457,0.047619047619047616,4000,AGEP,16
ACSTravelTime,MD,joint,0.1,0.1,48.44805262605389,0.5130906875000001,0.00875,0.5193632589816026,0.016682113067655237,4000,AGEP,16
ACSTravelTime,MD,single,0.5,0.5,9.689610525210778,0.52400425,0.0125,0.6232686980609418,0.10526315789473684,4000,AGEP,16
ACSTravelTime,MD,joint,0.5,0.5,9.689610525210778,0.539868875,0.01,0.568953661560627,0.01975540921919097,4000,AGEP,16
ACSTravelTime,MD,single,1.0,1.0,4.844805262605389,0.5527603125,0.02075,0.5462962962962963,0.0,4000,AGEP,16
ACSTravelTime,MD,joint,1.0,1.0,4.844805262605389,0.593785125,0.0185,0.6299581984720821,0.014925373134328358,4000,AGEP,16
ACSTravelTime,MD,single,2.0,2.0,2.4224026313026945,0.6192870625,0.04025,0.5124653739612188,0.21052631578947367,4000,AGEP,16
ACSTravelTime,MD,joint,2.0,2.0,2.4224026313026945,0.687923125,0.03075,0.7323205457162526,0.04083484573502722,4000,AGEP,16
ACSTravelTime,MD,single,5.0,5.0,0.9689610525210778,0.7629483125000001,0.1055,0.8503401360544217,0.5238095238095238,4000,AGEP,16
ACSTravelTime,MD,joint,5.0,5.0,0.9689610525210778,0.8684503124999999,0.14025,0.9140983737244899,0.27053571428571427,4000,AGEP,16
ACSTravelTime,MD,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,MD,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,MA,single,0.1,0.1,48.44805262605389,0.5016720625,0.01,0.4969135802469136,0.0,4000,AGEP,16
ACSTravelTime,MA,joint,0.1,0.1,48.44805262605389,0.50490975,0.00775,0.5023045733187598,0.007832898172323759,4000,AGEP,16
ACSTravelTime,MA,single,0.5,0.5,9.689610525210778,0.5290303125,0.014,0.4580498866213152,0.09523809523809523,4000,AGEP,16
ACSTravelTime,MA,joint,0.5,0.5,9.689610525210778,0.5459825624999999,0.0145,0.5509633441013355,0.01652892561983471,4000,AGEP,16
ACSTravelTime,MA,single,1.0,1.0,4.844805262605389,0.558822875,0.0175,0.6225,0.0,4000,AGEP,16
ACSTravelTime,MA,joint,1.0,1.0,4.844805262605389,0.5835214375,0.013,0.6051476987508568,0.010175763182238668,4000,AGEP,16
ACSTravelTime,MA,single,2.0,2.0,2.4224026313026945,0.6249255,0.0305,0.6366782006920415,0.11764705882352941,4000,AGEP,16
ACSTravelTime,MA,joint,2.0,2.0,2.4224026313026945,0.6778396250000001,0.02325,0.7139896424070573,0.021739130434782608,4000,AGEP,16
ACSTravelTime,MA,single,5.0,5.0,0.9689610525210778,0.7651290625,0.094,0.6955017301038062,0.23529411764705882,4000,AGEP,16
ACSTravelTime,MA,joint,5.0,5.0,0.9689610525210778,0.8594014375,0.14475,0.9146787255207094,0.24276377217553688,4000,AGEP,16
ACSTravelTime,MA,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,MA,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,MI,single,0.1,0.1,48.44805262605389,0.5048776875,0.01175,0.5357142857142857,0.14285714285714285,4000,AGEP,16
ACSTravelTime,MI,joint,0.1,0.1,48.44805262605389,0.5260036875,0.00775,0.5194533755852417,0.011787819253438114,4000,AGEP,16
ACSTravelTime,MI,single,0.5,0.5,9.689610525210778,0.5272380625,0.0125,0.49609375,0.0,4000,AGEP,16
ACSTravelTime,MI,joint,0.5,0.5,9.689610525210778,0.5585286875000001,0.01525,0.5811002267573696,0.007619047619047619,4000,AGEP,16
ACSTravelTime,MI,single,1.0,1.0,4.844805262605389,0.55092025,0.0175,0.5433884297520661,0.09090909090909091,4000,AGEP,16
ACSTravelTime,MI,joint,1.0,1.0,4.844805262605389,0.5990424375,0.01525,0.6068344912304521,0.021215043394406944,4000,AGEP,16
ACSTravelTime,MI,single,2.0,2.0,2.4224026313026945,0.619545625,0.03,0.7959183673469388,0.38095238095238093,4000,AGEP,16
ACSTravelTime,MI,joint,2.0,2.0,2.4224026313026945,0.6949118750000001,0.0485,0.7014275645720761,0.06505576208178439,4000,AGEP,16
ACSTravelTime,MI,single,5.0,5.0,0.9689610525210778,0.7635506875,0.09425,0.7295918367346939,0.0,4000,AGEP,16
ACSTravelTime,MI,joint,5.0,5.0,0.9689610525210778,0.9027658749999999,0.2605,0.9143149038461538,0.23461538461538461,4000,AGEP,16
ACSTravelTime,MI,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,MI,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,MN,single,0.1,0.1,48.44805262605389,0.4980741875,0.0115,0.6888888888888889,0.06666666666666667,4000,AGEP,16
ACSTravelTime,MN,joint,0.1,0.1,48.44805262605389,0.5130639375,0.01025,0.5031124587062326,0.011246485473289597,4000,AGEP,16
ACSTravelTime,MN,single,0.5,0.5,9.689610525210778,0.5308456875,0.0185,0.5951557093425606,0.0,4000,AGEP,16
ACSTravelTime,MN,joint,0.5,0.5,9.689610525210778,0.55345725,0.013,0.5631710922679409,0.01483679525222552,4000,AGEP,16
ACSTravelTime,MN,single,1.0,1.0,4.844805262605389,0.5687051875,0.014,0.5277777777777777,0.0,4000,AGEP,16
ACSTravelTime,MN,joint,1.0,1.0,4.844805262605389,0.596475125,0.0155,0.6075323613933058,0.017526777020447908,4000,AGEP,16
ACSTravelTime,MN,single,2.0,2.0,2.4224026313026945,0.6184547499999999,0.0315,0.47265625,0.125,4000,AGEP,16
ACSTravelTime,MN,joint,2.0,2.0,2.4224026313026945,0.691825625,0.034,0.714207867253008,0.041465766634522665,4000,AGEP,16
ACSTravelTime,MN,single,5.0,5.0,0.9689610525210778,0.758936,0.09275,0.7808641975308641,0.3888888888888889,4000,AGEP,16
ACSTravelTime,MN,joint,5.0,5.0,0.9689610525210778,0.8849064375000002,0.205,0.9215073433440025,0.3456913827655311,4000,AGEP,16
ACSTravelTime,MN,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,MN,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,MS,single,0.1,0.1,48.44805262605389,0.4995613125,0.0085,0.453125,0.0,4000,AGEP,16
ACSTravelTime,MS,joint,0.1,0.1,48.44805262605389,0.505488125,0.00925,0.5083984401063881,0.005065856129685917,4000,AGEP,16
ACSTravelTime,MS,single,0.5,0.5,9.689610525210778,0.5239158125,0.0175,0.5857988165680473,0.07692307692307693,4000,AGEP,16
ACSTravelTime,MS,joint,0.5,0.5,9.689610525210778,0.5594845625,0.01,0.5571859995770676,0.02171767028627838,4000,AGEP,16
ACSTravelTime,MS,single,1.0,1.0,4.844805262605389,0.5458105,0.0135,0.47265625,0.0,4000,AGEP,16
ACSTravelTime,MS,joint,1.0,1.0,4.844805262605389,0.6206770625,0.02275,0.6234805837426942,0.027944111776447105,4000,AGEP,16
ACSTravelTime,MS,single,2.0,2.0,2.4224026313026945,0.622967,0.028,0.6235827664399093,0.19047619047619047,4000,AGEP,16
ACSTravelTime,MS,joint,2.0,2.0,2.4224026313026945,0.7175520000000001,0.05275,0.7395170314756908,0.046812749003984064,4000,AGEP,16
ACSTravelTime,MS,single,5.0,5.0,0.9689610525210778,0.7738131874999998,0.1135,0.825,0.35,4000,AGEP,16
ACSTravelTime,MS,joint,5.0,5.0,0.9689610525210778,0.9165375624999998,0.332,0.9302834027364665,0.3882926829268293,4000,AGEP,16
ACSTravelTime,MS,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,MS,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,MO,single,0.1,0.1,48.44805262605389,0.5065488125,0.013,0.53125,0.0625,4000,AGEP,16
ACSTravelTime,MO,joint,0.1,0.1,48.44805262605389,0.5184839375,0.0115,0.5279958759229717,0.009871668311944718,4000,AGEP,16
ACSTravelTime,MO,single,0.5,0.5,9.689610525210778,0.5300448125,0.016,0.6149584487534626,0.0,4000,AGEP,16
ACSTravelTime,MO,joint,0.5,0.5,9.689610525210778,0.5575485625000001,0.0195,0.5625527704315516,0.023169601482854494,4000,AGEP,16
ACSTravelTime,MO,single,1.0,1.0,4.844805262605389,0.5530490625,0.01525,0.32098765432098764,0.05555555555555555,4000,AGEP,16
ACSTravelTime,MO,joint,1.0,1.0,4.844805262605389,0.6000708125,0.02325,0.611231442454831,0.027979274611398965,4000,AGEP,16
ACSTravelTime,MO,single,2.0,2.0,2.4224026313026945,0.612745,0.03275,0.6776859504132232,0.09090909090909091,4000,AGEP,16
ACSTravelTime,MO,joint,2.0,2.0,2.4224026313026945,0.706532625,0.03775,0.7049576548812153,0.035467980295566505,4000,AGEP,16
ACSTravelTime,MO,single,5.0,5.0,0.9689610525210778,0.7708990000000001,0.09975,0.6759259259259259,0.1111111111111111,4000,AGEP,16
ACSTravelTime,MO,joint,5.0,5.0,0.9689610525210778,0.9003453125,0.315,0.9272988292369,0.3890547263681592,4000,AGEP,16
ACSTravelTime,MO,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,MO,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,MT,single,0.1,0.1,48.44805262605389,0.49985287500000003,0.01,0.68359375,0.0625,4000,AGEP,16
ACSTravelTime,MT,joint,0.1,0.1,48.44805262605389,0.5028721875,0.01125,0.5241339014215958,0.01795142555438226,4000,AGEP,16
ACSTravelTime,MT,single,0.5,0.5,9.689610525210778,0.52383225,0.0135,0.49777777777777776,0.2,4000,AGEP,16
ACSTravelTime,MT,joint,0.5,0.5,9.689610525210778,0.546455375,0.01175,0.5491042077580539,0.011752136752136752,4000,AGEP,16
ACSTravelTime,MT,single,1.0,1.0,4.844805262605389,0.5531634999999999,0.018,0.5459183673469388,0.07142857142857142,4000,AGEP,16
ACSTravelTime,MT,joint,1.0,1.0,4.844805262605389,0.5838596875,0.01375,0.6269242991314172,0.031512605042016806,4000,AGEP,16
ACSTravelTime,MT,single,2.0,2.0,2.4224026313026945,0.607854125,0.0275,0.640625,0.125,4000,AGEP,16
ACSTravelTime,MT,joint,2.0,2.0,2.4224026313026945,0.667434375,0.03025,0.7165497814841083,0.03264417845484222,4000,AGEP,16
ACSTravelTime,MT,single,5.0,5.0,0.9689610525210778,0.768432875,0.09025,0.97,0.8,4000,AGEP,16
ACSTravelTime,MT,joint,5.0,5.0,0.9689610525210778,0.8494138125000001,0.1425,0.907460943338729,0.31646932185145316,4000,AGEP,16
ACSTravelTime,MT,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,MT,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,NE,single,0.1,0.1,48.44805262605389,0.501558625,0.012,0.5419501133786848,0.14285714285714285,4000,AGEP,16
ACSTravelTime,NE,joint,0.1,0.1,48.44805262605389,0.5023335625,0.01025,0.5201822916666667,0.010416666666666666,4000,AGEP,16
ACSTravelTime,NE,single,0.5,0.5,9.689610525210778,0.5153034999999999,0.01225,0.45918367346938777,0.0,4000,AGEP,16
ACSTravelTime,NE,joint,0.5,0.5,9.689610525210778,0.5393865625,0.01275,0.5518705796814066,0.012195121951219513,4000,AGEP,16
ACSTravelTime,NE,single,1.0,1.0,4.844805262605389,0.5599719375,0.0165,0.7474048442906575,0.17647058823529413,4000,AGEP,16
ACSTravelTime,NE,joint,1.0,1.0,4.844805262605389,0.5849715625,0.0185,0.6136719714666267,0.03420523138832998,4000,AGEP,16
ACSTravelTime,NE,single,2.0,2.0,2.4224026313026945,0.62252725,0.03925,0.5288888888888889,0.13333333333333333,4000,AGEP,16
ACSTravelTime,NE,joint,2.0,2.0,2.4224026313026945,0.6927070000000001,0.0395,0.7381988924100139,0.0708245243128964,4000,AGEP,16
ACSTravelTime,NE,single,5.0,5.0,0.9689610525210778,0.7600882500000001,0.10075,0.8131487889273357,0.4117647058823529,4000,AGEP,16
ACSTravelTime,NE,joint,5.0,5.0,0.9689610525210778,0.871024625,0.2015,0.9206991970788508,0.32619775739041795,4000,AGEP,16
ACSTravelTime,NE,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,NE,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,NV,single,0.1,0.1,48.44805262605389,0.49991125,0.01275,0.6197916666666667,0.08333333333333333,4000,AGEP,16
ACSTravelTime,NV,joint,0.1,0.1,48.44805262605389,0.5107021875,0.00925,0.525150205374641,0.011398963730569948,4000,AGEP,16
ACSTravelTime,NV,single,0.5,0.5,9.689610525210778,0.5342840625,0.0105,0.592797783933518,0.10526315789473684,4000,AGEP,16
ACSTravelTime,NV,joint,0.5,0.5,9.689610525210778,0.5554148750000001,0.021,0.5533832693173879,0.01977401129943503,4000,AGEP,16
ACSTravelTime,NV,single,1.0,1.0,4.844805262605389,0.5553149374999999,0.0175,0.7653061224489797,0.21428571428571427,4000,AGEP,16
ACSTravelTime,NV,joint,1.0,1.0,4.844805262605389,0.614614,0.02175,0.6195372939328548,0.014367816091954023,4000,AGEP,16
ACSTravelTime,NV,single,2.0,2.0,2.4224026313026945,0.6114238750000001,0.02225,0.6303854875283447,0.23809523809523808,4000,AGEP,16
ACSTravelTime,NV,joint,2.0,2.0,2.4224026313026945,0.697102,0.0335,0.701933767415809,0.04830917874396135,4000,AGEP,16
ACSTravelTime,NV,single,5.0,5.0,0.9689610525210778,0.765950875,0.09675,0.736842105263158,0.21052631578947367,4000,AGEP,16
ACSTravelTime,NV,joint,5.0,5.0,0.9689610525210778,0.8970733125,0.2425,0.9182962411721148,0.2571976967370441,4000,AGEP,16
ACSTravelTime,NV,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,NV,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,NH,single,0.1,0.1,48.44805262605389,0.494772,0.01375,0.6449704142011834,0.07692307692307693,4000,AGEP,16
ACSTravelTime,NH,joint,0.1,0.1,48.44805262605389,0.5152415625,0.0105,0.5141140171187175,0.009718172983479106,4000,AGEP,16
ACSTravelTime,NH,single,0.5,0.5,9.689610525210778,0.524095,0.017,0.3356401384083045,0.0,4000,AGEP,16
ACSTravelTime,NH,joint,0.5,0.5,9.689610525210778,0.5456119375,0.014,0.5529892195876965,0.019646365422396856,4000,AGEP,16
ACSTravelTime,NH,single,1.0,1.0,4.844805262605389,0.5460214999999999,0.01325,0.653061224489796,0.0,4000,AGEP,16
ACSTravelTime,NH,joint,1.0,1.0,4.844805262605389,0.58590925,0.015,0.5986839709224404,0.04198473282442748,4000,AGEP,16
ACSTravelTime,NH,single,2.0,2.0,2.4224026313026945,0.6087505625,0.02,0.5872576177285318,0.05263157894736842,4000,AGEP,16
ACSTravelTime,NH,joint,2.0,2.0,2.4224026313026945,0.678328875,0.032,0.7111643768988923,0.042759961127308066,4000,AGEP,16
ACSTravelTime,NH,single,5.0,5.0,0.9689610525210778,0.7663449375,0.08675,0.845679012345679,0.2777777777777778,4000,AGEP,16
ACSTravelTime,NH,joint,5.0,5.0,0.9689610525210778,0.8641902499999999,0.14675,0.9116900311248173,0.2996219281663516,4000,AGEP,16
ACSTravelTime,NH,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,NH,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,NJ,single,0.1,0.1,48.44805262605389,0.5052289375,0.011,0.29591836734693877,0.0,4000,AGEP,16
ACSTravelTime,NJ,joint,0.1,0.1,48.44805262605389,0.5028096875,0.0125,0.49413372839506176,0.011555555555555555,4000,AGEP,16
ACSTravelTime,NJ,single,0.5,0.5,9.689610525210778,0.5323093125,0.014,0.6035502958579881,0.15384615384615385,4000,AGEP,16
ACSTravelTime,NJ,joint,0.5,0.5,9.689610525210778,0.5428191875,0.01825,0.5493324421260137,0.0215633423180593,4000,AGEP,16
ACSTravelTime,NJ,single,1.0,1.0,4.844805262605389,0.5497651250000001,0.018,0.5974999999999999,0.0,4000,AGEP,16
ACSTravelTime,NJ,joint,1.0,1.0,4.844805262605389,0.594794125,0.01675,0.6343289447210905,0.016843971631205674,4000,AGEP,16
ACSTravelTime,NJ,single,2.0,2.0,2.4224026313026945,0.6088025625,0.02725,0.66015625,0.125,4000,AGEP,16
ACSTravelTime,NJ,joint,2.0,2.0,2.4224026313026945,0.656007625,0.0295,0.7066471105989033,0.04715302491103203,4000,AGEP,16
ACSTravelTime,NJ,single,5.0,5.0,0.9689610525210778,0.7672215625000001,0.086,0.8125,0.3,4000,AGEP,16
ACSTravelTime,NJ,joint,5.0,5.0,0.9689610525210778,0.8654201875,0.13075,0.9188837030900986,0.2324955116696589,4000,AGEP,16
ACSTravelTime,NJ,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,NJ,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,NM,single,0.1,0.1,48.44805262605389,0.5071964375,0.00925,0.48,0.0,4000,AGEP,16
ACSTravelTime,NM,joint,0.1,0.1,48.44805262605389,0.5040478125,0.00875,0.529979950991312,0.006965174129353234,4000,AGEP,16
ACSTravelTime,NM,single,0.5,0.5,9.689610525210778,0.5299081875,0.013,0.59,0.05,4000,AGEP,16
ACSTravelTime,NM,joint,0.5,0.5,9.689610525210778,0.5585988749999999,0.0165,0.5660722028466396,0.011650485436893204,4000,AGEP,16
ACSTravelTime,NM,single,1.0,1.0,4.844805262605389,0.5546838125,0.01675,0.62,0.1,4000,AGEP,16
ACSTravelTime,NM,joint,1.0,1.0,4.844805262605389,0.612800625,0.0195,0.6081721995540429,0.01314459049544995,4000,AGEP,16
ACSTravelTime,NM,single,2.0,2.0,2.4224026313026945,0.6113305,0.02175,0.455,0.0,4000,AGEP,16
ACSTravelTime,NM,joint,2.0,2.0,2.4224026313026945,0.7203456875,0.04625,0.7402864597375985,0.07026476578411406,4000,AGEP,16
ACSTravelTime,NM,single,5.0,5.0,0.9689610525210778,0.763494875,0.1075,0.75,0.125,4000,AGEP,16
ACSTravelTime,NM,joint,5.0,5.0,0.9689610525210778,0.9061716875,0.20525,0.9290393351800554,0.3105263157894737,4000,AGEP,16
ACSTravelTime,NM,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,NM,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,NY,single,0.1,0.1,48.44805262605389,0.5034536875,0.012,0.5325443786982249,0.0,4000,AGEP,16
ACSTravelTime,NY,joint,0.1,0.1,48.44805262605389,0.5236506875,0.012,0.5230664906419618,0.008488964346349746,4000,AGEP,16
ACSTravelTime,NY,single,0.5,0.5,9.689610525210778,0.5326846875,0.014,0.45351473922902497,0.0,4000,AGEP,16
ACSTravelTime,NY,joint,0.5,0.5,9.689610525210778,0.5602278125,0.0145,0.5889802734510097,0.032667876588021776,4000,AGEP,16
ACSTravelTime,NY,single,1.0,1.0,4.844805262605389,0.5477845625000001,0.01575,0.6296296296296295,0.5555555555555556,4000,AGEP,16
ACSTravelTime,NY,joint,1.0,1.0,4.844805262605389,0.6038545625,0.01725,0.6122592849526599,0.022401433691756272,4000,AGEP,16
ACSTravelTime,NY,single,2.0,2.0,2.4224026313026945,0.6066196875000001,0.0235,0.5339506172839507,0.1111111111111111,4000,AGEP,16
ACSTravelTime,NY,joint,2.0,2.0,2.4224026313026945,0.6993546875000001,0.02975,0.7293053352202554,0.04486626402070751,4000,AGEP,16
ACSTravelTime,NY,single,5.0,5.0,0.9689610525210778,0.77668125,0.113,0.8402777777777778,0.4166666666666667,4000,AGEP,16
ACSTravelTime,NY,joint,5.0,5.0,0.9689610525210778,0.8975919375000001,0.217,0.9304074098299308,0.3075523202911738,4000,AGEP,16
ACSTravelTime,NY,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,NY,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,NC,single,0.1,0.1,48.44805262605389,0.501736875,0.012,0.3767313019390581,0.0,4000,AGEP,16
ACSTravelTime,NC,joint,0.1,0.1,48.44805262605389,0.4978313750000001,0.01125,0.5101098421925017,0.0066857688634192934,4000,AGEP,16
ACSTravelTime,NC,single,0.5,0.5,9.689610525210778,0.5218165,0.011,0.4297520661157025,0.0,4000,AGEP,16
ACSTravelTime,NC,joint,0.5,0.5,9.689610525210778,0.5564994999999999,0.01075,0.5891000883100854,0.01224105461393597,4000,AGEP,16
ACSTravelTime,NC,single,1.0,1.0,4.844805262605389,0.5495973125,0.018,0.5798816568047338,0.23076923076923078,4000,AGEP,16
ACSTravelTime,NC,joint,1.0,1.0,4.844805262605389,0.6070108125,0.0205,0.6220563071185764,0.017543859649122806,4000,AGEP,16
ACSTravelTime,NC,single,2.0,2.0,2.4224026313026945,0.61772975,0.0355,0.6419753086419753,0.2222222222222222,4000,AGEP,16
ACSTravelTime,NC,joint,2.0,2.0,2.4224026313026945,0.7121593749999999,0.05225,0.7346486478270616,0.056530214424951264,4000,AGEP,16
ACSTravelTime,NC,single,5.0,5.0,0.9689610525210778,0.7627139375,0.10825,0.8339100346020761,0.47058823529411764,4000,AGEP,16
ACSTravelTime,NC,joint,5.0,5.0,0.9689610525210778,0.90188875,0.27,0.9225859049680287,0.31166347992351817,4000,AGEP,16
ACSTravelTime,NC,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,NC,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSTravelTime,ND,single,0.1,0.1,48.44805262605389,0.5087769637697213,0.012697590049235553,0.4542936288088643,0.05263157894736842,3859,AGEP,16
ACSTravelTime,ND,joint,0.1,0.1,48.44805262605389,0.5020682746524768,0.010365379632029024,0.519021486697384,0.016163793103448277,3859,AGEP,16
ACSTravelTime,ND,single,0.5,0.5,9.689610525210778,0.5337310310228776,0.01580720393884426,0.4986149584487534,0.15789473684210525,3859,AGEP,16
ACSTravelTime,ND,joint,0.5,0.5,9.689610525210778,0.545577754751062,0.012697590049235553,0.5512573387336505,0.009698275862068966,3859,AGEP,16
ACSTravelTime,ND,single,1.0,1.0,4.844805262605389,0.5516663072985878,0.01684374190204716,0.4681440443213297,0.0,3859,AGEP,16
ACSTravelTime,ND,joint,1.0,1.0,4.844805262605389,0.5770526235067283,0.015548069448043534,0.6144296689209274,0.020474137931034482,3859,AGEP,16
ACSTravelTime,ND,single,2.0,2.0,2.4224026313026945,0.6173864805930158,0.03731536667530448,0.6094182825484764,0.05263157894736842,3859,AGEP,16
ACSTravelTime,ND,joint,2.0,2.0,2.4224026313026945,0.6584373726864994,0.027727390515677637,0.7103603875594531,0.02586206896551724,3859,AGEP,16
ACSTravelTime,ND,single,5.0,5.0,0.9689610525210778,0.7649593761862588,0.09562062710546773,0.6869806094182827,0.21052631578947367,3859,AGEP,16
ACSTravelTime,ND,joint,5.0,5.0,0.9689610525210778,0.8271209661156977,0.09639803057786991,0.8975863462395958,0.15086206896551724,3859,AGEP,16
ACSTravelTime,ND,single,inf,inf,0.0,1.0,1.0,1.0,1.0,3859,AGEP,16
ACSTravelTime,ND,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,3859,AGEP,16
ACSTravelTime,OH,single,0.1,0.1,48.44805262605389,0.5043349375,0.00775,0.6316568047337278,0.07692307692307693,4000,AGEP,16
ACSTravelTime,OH,joint,0.1,0.1,48.44805262605389,0.5136295625,0.00675,0.519479524523798,0.0050200803212851405,4000,AGEP,16
ACSTravelTime,OH,single,0.5,0.5,9.689610525210778,0.524678125,0.01175,0.3727810650887574,0.0,4000,AGEP,16
ACSTravelTime,OH,joint,0.5,0.5,9.689610525210778,0.5590393124999999,0.02,0.5634351507538651,0.022504892367906065,4000,AGEP,16
ACSTravelTime,OH,single,1.0,1.0,4.844805262605389,0.5516384375,0.01325,0.5264,0.0,4000,AGEP,16
ACSTravelTime,OH,joint,1.0,1.0,4.844805262605389,0.6049679375000001,0.018,0.6153657651455915,0.020309477756286266,4000,AGEP,16
ACSTravelTime,OH,single,2.0,2.0,2.4224026313026945,0.6131259375,0.02525,0.5486111111111112,0.0,4000,AGEP,16
ACSTravelTime,OH,joint,2.0,2.0,2.4224026313026945,0.6846061875,0.0315,0.6966532274439695,0.04859086491739553,4000,AGEP,16
